Run,Event,Lumi,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
283820,1599359296,905,8.002557,-1.3205566,-2.3115234,1,6.2533655,-0.15625,-1.9289551,-1,9.118518
283820,1600658206,905,23.496614,0.20880127,3.1118164,1,3.623496,1.2558594,-2.9711914,-1,10.278712
283820,1599859872,905,14.1124735,-0.040611267,1.5534668,1,6.974985,0.09364319,2.5966797,-1,9.979132
283820,1599619465,905,4.7398367,-1.8234863,0.25701904,1,4.3034434,-1.9277344,-3.0014648,-1,9.032078
283820,1600093089,905,9.054295,-0.14233398,2.055664,-1,8.148355,0.008985519,-3.0776367,1,9.434123
283820,1599988558,905,5.763714,0.19247437,2.7089844,-1,3.5914795,-1.6020508,-3.0517578,1,9.599755
283820,1599859883,905,23.783989,-0.68444824,1.7050781,-1,5.1253138,-1.5844727,1.6271973,1,10.314293
283820,1599354138,905,6.938646,-0.25646973,1.3476562,-1,6.7290654,-0.8748779,-0.10752869,1,10.054207
283820,1599605256,905,10.793754,-1.8720703,-2.7246094,1,5.941351,-1.8825684,-1.4772949,-1,9.356558
283820,1600658354,905,12.061861,2.4072266,1.2150879,1,5.1743608,2.0942383,2.440918,-1,9.425645
283820,1599927774,905,20.919647,-0.16421509,0.99108887,-1,8.209267,-0.59106445,1.5837402,1,9.50761
283820,1599791840,905,16.865726,1.5803223,2.75,1,4.4819484,1.1650391,-2.4819336,-1,9.456869
283820,1600110517,905,10.292372,-1.4680176,0.6118164,-1,8.394548,-1.5761719,1.654541,1,9.315999
283820,1600134065,905,10.72719,-0.5522461,0.31292725,1,4.9945645,-0.8000488,-1.1540527,-1,9.970294
283820,1599455459,905,8.988803,1.0361328,2.7114258,1,5.95546,1.3251953,1.1875,-1,10.324626
283820,1600394403,905,8.482934,1.3571777,1.796875,1,3.8968933,2.3339844,-3.0581055,-1,9.533817
283820,1600081375,905,7.956476,-0.6140137,-1.0400391,1,4.6198044,-2.1098633,-0.81140137,-1,10.036803
283820,1598891184,905,5.488019,1.5029297,-2.5961914,-1,4.9397464,-0.037651062,-1.4545898,1,10.479954
283820,1600644939,905,8.856073,-0.39031982,1.0966797,-1,5.770312,0.883667,0.6308594,1,10.281959
283820,1599494062,905,5.689299,-0.09490967,1.3303223,-1,4.875952,-1.4489746,0.15447998,1,9.659623
283820,1599088181,905,9.213644,1.0690918,2.770996,1,4.0857944,1.4274902,-1.520752,-1,10.534222
283820,1599165263,905,19.801985,0.7435303,0.21322632,1,7.291771,1.104248,-0.48187256,-1,9.275961
283820,1599689114,905,11.351531,1.2998047,-1.5407715,-1,5.560961,0.80908203,-2.699707,1,9.553982
