Run,Event,Lumi,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
283270,1349061409,834,27.118837,1.0666504,1.4799805,-1,19.88491,1.3959961,1.7924805,1,10.547952
283270,1347660597,834,9.350153,-1.1184082,1.5512695,1,9.516987,-1.0537109,2.762207,-1,10.755103
283270,1350411356,835,12.036516,1.317627,1.7431641,1,7.771026,1.418457,0.7423096,-1,9.331815
283270,1405826629,868,13.838533,-2.1704102,-0.3007202,-1,13.7259445,-1.6010742,0.17263794,1,10.2479515
283270,1422883111,879,79.18933,1.4250488,-0.37512207,1,16.591608,1.3037109,-0.607666,-1,9.491979
283820,1387889371,786,20.280546,-0.993042,1.9067383,1,16.0049,-0.45892334,2.027832,-1,9.978737
283820,1388108209,786,41.02944,0.27294922,0.06893921,1,25.852034,-0.02879715,0.08439636,-1,9.877472
283820,1391659615,788,21.089146,1.4343262,3.078125,-1,12.1544895,0.8366699,2.8144531,1,10.584608
283820,1396958734,791,35.76346,0.46417236,0.21322632,1,13.708596,0.30999756,-0.18655396,-1,9.433735
283820,1399874695,792,55.472977,2.1254883,-0.09399414,-1,30.459845,2.2490234,0.08821106,1,9.040707
283820,1399466139,792,20.435175,0.70043945,-1.1152344,-1,10.409518,0.41436768,-0.5362549,1,9.320139
283820,1402933584,794,23.305302,0.880249,-1.5183105,1,18.367435,0.6218262,-1.1345215,-1,9.540774
283820,1402405867,794,22.966238,-1.2736816,0.2711792,1,13.576263,-0.7628174,0.36853027,-1,9.2795925
283820,1403687052,794,52.17689,-1.7609863,0.32409668,-1,5.4458876,-1.2099609,0.24627686,1,9.497738
283820,1402763568,794,30.353552,-2.1132812,-0.32769775,-1,14.9289665,-2.3671875,0.08576965,1,10.283102
283820,1407086921,796,19.392666,2.1464844,-2.296875,-1,10.755894,2.2021484,-2.959961,1,9.436361
283820,1424765883,806,41.8266,1.7749023,0.4083252,1,17.870586,1.4541016,0.30023193,-1,9.290663
283820,1414258525,800,34.38447,-0.6923828,0.1131134,-1,34.04329,-0.43060303,0.25915527,1,10.276049
283820,1415524972,801,13.795585,-0.46929932,0.7606201,1,12.573497,-0.87683105,1.4633789,-1,10.554974
283820,1415734260,801,41.963905,0.21200562,1.1398926,-1,43.26954,0.13952637,0.9147949,1,10.057598
283820,1416765934,801,34.85821,1.1967773,-0.36749268,1,16.032227,1.0385742,-0.7687988,-1,10.1397705
283820,1417779120,802,24.956038,-1.6188965,-1.7397461,1,9.49698,-1.7758789,-1.1257324,-1,9.614391
283820,1420958744,804,25.283424,-0.99401855,1.1623535,-1,12.356327,-0.5996094,0.8161621,1,9.289822
283820,1421489848,804,39.496655,-0.26574707,0.9453125,-1,10.485294,-0.11140442,0.43359375,1,10.769559
283820,1423972121,805,36.80589,0.1746521,2.0717773,-1,21.704185,-0.10261536,1.8537598,1,9.9813795
283820,1423259071,805,26.946074,1.1271973,1.4929199,1,24.467228,1.2043457,1.8625488,-1,9.642588
283820,1426710459,807,54.358593,1.0205078,-2.3432617,1,26.741867,1.2529297,-2.28125,-1,9.190475
283820,1457102085,824,21.509785,-0.42785645,1.5900879,1,16.776022,-0.30541992,2.109375,-1,10.027715
283820,1457474176,824,20.51765,2.3076172,-0.10429382,1,6.956806,2.090332,-0.9375,-1,10.012688
283820,1457978690,824,24.587849,-0.26245117,1.0187988,-1,11.9582,0.05177307,0.51123047,1,10.168941
283820,1458310242,824,41.089233,-1.6411133,-2.6660156,1,10.746624,-1.2485352,-2.461914,-1,9.341502
283820,1458790670,825,34.35387,0.954834,-2.1137695,1,13.777593,1.1235352,-2.5581055,-1,10.267587
283820,1460037740,825,26.572023,0.86035156,-2.5625,1,7.8250833,1.3632812,-3.0322266,-1,9.937427
283820,1461536538,826,25.93306,-1.237793,-2.791504,-1,9.239509,-1.673584,3.0478516,1,9.625938
283820,1461180538,826,25.536879,0.48120117,-0.9404297,-1,13.774643,0.63171387,-1.401123,1,9.018326
283820,1461950107,826,34.793503,-1.217041,0.20269775,1,30.675446,-1.0205078,0.39801025,-1,9.052041
283820,1462637694,827,25.015755,1.6450195,-2.5263672,1,22.395569,1.3820801,-2.2470703,-1,9.075852
283820,1465924526,828,31.899508,1.3757324,-0.3536377,-1,22.248943,1.6188965,-0.061454773,1,10.115688
