Run,Event,Lumi,pt,phi,eta,Q,MET,phiMET,Mt
279823,48691728,88,81.533966,-2.543457,0.27764893,-1,33.835403,0.3760376,104.40026
279823,48691726,88,77.98484,0.45806885,-1.449707,-1,20.07593,-2.5107422,78.84066
279823,48564411,88,40.132328,0.23693848,-0.025753021,-1,50.44653,-1.315918,63.059
279823,48137794,88,30.24064,-2.4438477,-1.0688477,-1,80.03336,-0.63049316,77.47999
279823,48388902,88,38.139225,-1.3049316,1.7976074,-1,35.644047,2.5551758,69.0333
279823,48856495,88,33.373302,1.0534668,0.019306183,-1,36.72608,-2.4487305,68.88412
279823,47996809,88,32.5875,-1.0,0.9760742,-1,82.23378,2.3325195,103.062035
279823,48596823,88,31.476025,-0.2666626,-0.1882019,-1,14.683513,2.440918,41.988255
279823,48391031,88,37.028957,-0.6937256,1.2272949,-1,70.52761,-1.6809082,48.42478
279823,49595967,88,29.336689,-1.7062988,-1.418457,-1,19.284836,0.67822266,44.203423
279823,48295663,88,111.23456,1.4602051,-1.9230957,-1,20.415318,-1.4577637,94.71255
279823,48381095,88,28.990084,-1.8293457,1.8193359,-1,29.999662,0.026165009,47.201164
279823,48721940,88,44.685215,1.8735352,1.9289551,-1,17.496794,-2.1577148,50.4809
279823,48070790,88,35.69647,2.2421875,2.0283203,-1,57.47563,0.7775879,60.567398
279823,47943813,88,35.093674,1.451416,2.1347656,-1,41.170944,-2.6982422,66.56814
279823,49271507,88,33.429943,-3.0561523,2.135254,-1,57.983006,1.3527832,70.95896
279823,48248523,88,40.844826,-2.7089844,0.7800293,-1,52.67398,1.0888672,87.81821
279823,49074938,88,65.45049,1.2197266,2.147461,-1,26.90217,-2.088379,83.63213
279823,48923541,88,50.78836,-2.9267578,2.0175781,-1,40.547134,0.6586914,88.53362
279823,48230815,88,43.153515,1.3566895,-2.1313477,-1,13.518186,-0.6524658,40.76679
279823,48221809,88,39.68204,0.51501465,-2.1293945,-1,40.175888,-0.97058105,54.01099
279823,49280465,88,43.929974,-3.1245117,0.44348145,-1,60.61194,-0.39868164,100.98043
279823,49115960,88,27.37475,-1.1525879,1.96875,-1,95.84992,0.6324463,79.771034
279823,47738144,88,42.383915,2.6669922,-0.6706543,-1,22.904707,0.4696045,55.498657
279823,48580464,88,47.34988,-0.2137146,2.3276367,-1,31.191912,-2.5805664,71.16675
279823,49479706,88,54.892525,-1.4553223,1.6376953,-1,34.160248,2.5859375,77.990234
279823,48123354,88,43.552395,1.9853516,0.18121338,-1,111.73628,-0.55810547,133.3259
279823,48389237,88,53.261345,-2.9760742,2.0043945,-1,21.207281,-0.45672607,63.98987
279823,48608598,88,32.779083,0.4981079,-2.0898438,-1,58.312138,-2.713379,87.386154
279823,49472525,88,47.691914,-0.22329712,-2.4379883,-1,16.40428,1.4191895,40.948513
279823,49585027,88,32.244934,2.067871,-2.1669922,-1,44.78266,-1.9853516,68.24092
279823,49025897,88,139.90193,0.4368286,2.1152344,-1,33.811283,-1.9091797,126.813416
279823,48384986,88,33.265385,-2.854004,1.0405273,-1,68.03437,0.51904297,94.50956
279823,48695568,88,32.63472,-1.0664062,-1.0620117,-1,50.354237,0.12063599,45.344
279823,48060231,88,38.879406,1.53125,-1.8544922,-1,22.837923,-1.8791504,59.058662
279823,48864047,88,42.9916,-0.6763916,-0.13900757,-1,43.900734,2.9726562,84.105736
279823,48909037,88,30.47038,-1.3808594,-0.054016113,-1,38.28892,1.8457031,68.25169
279823,49430805,88,95.704155,-1.0424805,-2.2504883,-1,24.203093,2.6782227,92.249596
279823,48109700,88,30.582033,0.2397461,-1.0598145,-1,28.018827,-2.916504,58.5432
279823,48159879,88,30.443676,-2.5595703,-1.4631348,-1,28.831814,0.108688354,57.601868
279823,49676275,88,51.93388,-1.4694824,1.9501953,-1,48.867504,1.309082,99.09949
279823,48291933,88,33.260475,-1.2827148,1.2814941,-1,39.443413,1.753418,72.33982
279823,47908769,88,37.53061,-2.3168945,2.3999023,-1,22.411718,0.6789551,57.850384
279823,48906706,88,37.16016,-0.7677002,1.8579102,-1,51.354465,2.1171875,86.65042
279823,48738087,88,35.034176,0.08665466,-1.7912598,-1,31.135082,1.7885742,49.667103
